Link,Name,Brand,DiscountedPrice,DiscountPercentage,SoldQuantity,BatteryCapacity,FrontCamera,BackCamera,GPU,ChargingPort,RAM,Resolution,ROM,ScreenSize,WarrantyDuration,Rating,NumberOfReview,Description
https://cellphones.com.vn/dien-thoai-huawei-pura-70.html,Huawei Pura 70,Tin đồn - Mới ra,Giá Liên Hệ,,,,8MP,"Camera chính: 50MP
Ống kính khẩu độ thay đổi f/1.4 - 4.0
Camera góc siêu rộng: 13MP
Camera tele: 12MP",,,,,,6.6,"Mới, đầy đủ phụ kiện từ nhà sản xuất",5.0/5,1,
https://cellphones.com.vn/xiaomi-black-shark-6-pro.html,Xiaomi Black Shark 6 Pro,Tin đồn - Mới ra,Giá Liên Hệ,,,,,64 MP,,,,,,,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/motorola-edge-plus.html,Motorola Edge plus,Tin đồn - Mới ra,Giá Liên Hệ,,,5000,"Camera góc rộng: 25 MP, f/2.0, 0.9µm","Camera góc rộng: 108 MP, f/1.8, 1/1.33"", 0.8µm, PDAF, OIS
Camera Tele: 8 MP, f/2.4, 81mm, 3x optical zoom, PDAF, OIS
Camera góc siêu rộng: 16 MP, f/2.2, 13mm, 1.0µm, AF",1x2.84 GHz Cortex-A77 & 3x2.42 GHz Cortex-A77 & 4x1.80 GHz Cortex-A55,,12,1080x2340,256,6.7,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/dien-thoai-vivo-v30-pro.html,vivo V30 Pro,Tin đồn - Mới ra,Giá Liên Hệ,,,5000,"50MP, f/2.0, 92° FOV, 5P","Camera chính: 50 MP VCS, OIS, f/1.88, 84° FOV
Camera chân dung chuyên nghiệp: 50 MP, AF, f/1.85, 47.6° FOV
Camera góc siêu rộng: 50MP, AF",1 × A78 3.1GHz + 3 × A78 3.0GHz + 4 × A55 2.0GHz,,12,2800x1260,512,6.78,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/dien-thoai-honor-200.html,Honor 200,Hãng khác,Giá Liên Hệ,,,5200,50MP,"Cảm biến IMX906 kích thước 1/1.56 inch với khẩu độ f/1.95 và cũng hỗ trợ OIS
Camera telephoto 50MP với khả năng zoom quang học 2.5x, khẩu độ f/2.4 và hỗ trợ OIS
Ống kính siêu rộng 12MP",,,12,,256,6.7,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,"Honor 200 sở hữu thiết kế sang trọng, cao cấp với mặt lưng kính cường lực bóng bẩy và khung viền kim loại chắc chắn.
Sử dụng thoải mái cả ngày dài với pin dung lượng lớn 5200mAh và sạc nhanh 100W, cho bạn sạc đầy pin trong vòng vài phút để tiếp tục sử dụng.
Khả năng xử lý đa nhiệm mượt mà, chơi game cấu hình cao và làm việc đồ họa chuyên nghiệp với chip Snapdragon 7 Gen 3.
Trải nghiệm hình ảnh sống động, mượt mà và sắc nét với màn hình OLED 6.78 inch cùng tần số quét 120Hz"
https://cellphones.com.vn/htc-wildfire-e3-lite.html,HTC Wildfire E3 Lite,Tin đồn - Mới ra,Giá Liên Hệ,,,5000,"5 MP, f/2.0","Camera chính: 13 MP
Camera đo chiều sâu: 2 MP, f/2.2",4x A55 1.6 GHz + 4x A55 1.2 GHz,,3,720x1600,32,6.5,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/honor-90-pro.html,Honor 90 Pro,Hãng khác,Giá Liên Hệ,,,5000,"Camera góc siêu rộng: 50 MP, f/2.4, 100˚
Camera đo chiều sâu: 2 MP, f/2.4","Camera góc rộng: 200 MP, f/1.9, 1/1.4"", 0.56µm, PDAF
Camera chụp xa: 32 MP, f/2.4, PDAF, OIS, 2.5x optical zoom
Camera góc siêu rộng: 12 MP, f/2.2, 112˚, AF",1x3.0 GHz Cortex-X2 & 3x2.5 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510,,12,,256,6.78,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/honor-x7.html,Honor X7,Honor,Giá Liên Hệ,,,,8.0 MP,"Camera chính 48 MP
Camera góc rộng: 5 MP
Camera macro: 2 MP
Camera hỗ trợ đo độ sâu: 2 MP",,,4,720x1612,128,6.74,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/google-pixel-6-a.html,Google Pixel 6a,Tin đồn - Mới ra,Giá Liên Hệ,,,4410,"Camera góc rộng: 8MP, f/2.0, 24mm, 1.12µm","Camera góc rộng: 12,2MP, f/1.7, 27mm, 1 / 2.55 "", 1.4µm, PDAF pixel kép, OIS
Camera góc siêu rộng: 12MP, f/2.2, 17mm, 114˚, 1.25µm","2x2,80 GHz Cortex-X1 & 2x2,25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55",,6,1080x2400,128,6.1,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/dien-thoai-samsung-galaxy-a06-64gb.html,Samsung Galaxy A06 4GB 64GB,Tin đồn - Mới ra,Giá Liên Hệ,,,5000,8 MP,Chính 50 MP & Phụ 2 MP,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,,4,720x1600,64,6.7,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,"Samsung A06 sở hữu màn hình PLS TFT LCD, độ phân giải HD+, cho trải nghiệm hình ảnh rộng rãi, màu sắc rực rỡ và chi tiết rõ ràng.
Trang bị vi xử lý MediaTek Helio G85, RAM 4GB và bộ nhớ trong 64GB, cho hiệu năng ổn định, đáp ứng tốt các tác vụ cơ bản.
Galaxy A06 sở hữu hệ thống camera kép với camera chính 50MP và camera macro 2MP, cho khả năng chụp ảnh rõ nét, chi tiết
Pin dung lượng 5000mAh, cho thời gian sử dụng lâu dài, đáp ứng nhu cầu sử dụng cả ngày của bạn."
https://cellphones.com.vn/huawei-mate-50-pro.html,Huawei Mate 50 Pro,Tin đồn - Mới ra,Giá Liên Hệ,,,,"Camera góc siêu rộng: 13 MP, f/2.4, 18mm","Camera góc rộng: 50 MP, f/1.4, PDAF, Laser AF, OIS
64 MP, f/3.5, PDAF, OIS, zoom quang 3,5x
Camera góc siêu rộng: 13 MP, f / 2.2, 120˚, PDAF","1x3,19 GHz Cortex-X2 & 3x2,75 GHz Cortex-A710 & 4x2,0 GHz Cortex-A510",,8,,256,6.73,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/honor-x8a.html,Honor X8A,Hãng khác,Giá Liên Hệ,,,4500,"16 MP, ƒ/2.5","Camera góc rộng: 100.0 MP, f/1.9
Camera góc siêu rộng: 5.0 MP, ƒ/2.2
Camera Macro: 2.0 MP, ƒ/2.4",2 x Cortex A75 2.0 GHz + 6 x Cortex A55 1.8 GHz,,8,1080x2376,128,6.7,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/dien-thoai-vivo-y200-pro.html,vivo Y200 Pro,Tin đồn - Mới ra,Giá Liên Hệ,,,,16MP,"64 MP
Cảm biến xóa phông 2 MP",,,8,,128,6.78,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,"Vi xử lý Snapdragon 695 5G 8 nhân, mang đến hiệu năng vượt trội để xử lý đa nhiệm, chơi game và các tác vụ nặng khác một cách mượt mà.
Vivo Y200 Pro có tần số quét 90Hz, độ phân giải Full HD+ cho trải nghiệm hình ảnh rực rỡ, sắc nét và mượt mà.
Camera chuyên nghiệp cho khả năng chụp ảnh với độ chi tiết cao, cùng camera trước 16MP đáp ứng tốt nhu cầu selfie và video call.
Viên pin 5000mAh kết hợp với công nghệ sạc nhanh 44W cho thời gian sử dụng lâu dài và sạc nhanh chóng."
https://cellphones.com.vn/dien-thoai-samsung-galaxy-tab-s10-fe-5g.html,Samsung Galaxy Tab S10 FE 5G,Samsung,Giá Liên Hệ,,,,12.0 MP,13.0 MP,"2.9GHz,2.6GHz,1.9GHz",,8,2304x1440,128,10.9,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,"Kết nối 5G siêu tốc cùng màn hình LCD TFT 10.9 inch sắc nét, độ phân giải WUXGA+ (2304 x 1440).
Chip Exynos 1580 kết hợp RAM 8GB, bộ nhớ trong 128GB, hỗ trợ mở rộng qua thẻ nhớ tối đa 2TB.
Pin bền bỉ 8,000mAh, sạc nhanh 45W, đáp ứng nhu cầu làm việc và giải trí liên tục.
Vỏ nhôm Armor Aluminum bền chắc, khả năng chống nước IP68, thiết kế mỏng nhẹ chỉ 497g."
https://cellphones.com.vn/vivo-x-note.html,vivo X Note,X Series,Giá Liên Hệ,,,,"16 MP, f/2.5, (Rộng)","50 MP, f/1.6, (Rộng), 1/1.31"", 1.2µm, PDAF, Laser AF, OIS
8 MP, f/3.4, 125mm, PDAF, OIS, 5x zoom quang học
12 MP, f/2.0, 47mm (telephoto), 1/2.93"", 1.2µm, PDAF, 2x zoom quang học
48 MP, f/2.2, 14mm, 114˚ (Siêu rộng), 1/2.0"", 0.8µm",Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),,8,1440x3080,256,7.0,Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất. (xem chi tiết),5.0/5,1,
https://cellphones.com.vn/xiaomi-mi-mix-fold-2.html,Xiaomi Mi MIX Fold 2,Tin đồn - Mới ra,Giá Liên Hệ,,,,"20 MP, 27mm, 1/3.4","Camera chính: 108 MP, f/1.8, dual pixel PDAF
Camera tele/cận cảnh: 8 MP, PDAF, 3x optical zoom
Camera góc siêu rộng: 13 MP, f/2.4",1x2.84 GHz Kryo 680 & 3x2.42 GHz Kryo 680 & 4x1.80 GHz Kryo 680,,12,,256,8.01,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/xiaomi-poco-c55.html,Xiaomi POCO C55,POCO,Giá Liên Hệ,,,5000,"5 MP, f/2.0","Camera chính 50 MP, f/1.8
0.08 MP",Octa-core 2.0 GHz,,4,720x1650,64,6.71,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/nothing-phone-1.html,Nothing Phone 1,Chuẩn NFC,Giá Liên Hệ,,,,16 MP,50 MP + 50 MP,1x2.5 GHz Cortex-A78 & 3x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55,,8,1080x2400,128,6.55,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/oppo-find-x6.html,OPPO Find X6,Tin đồn - Mới ra,Giá Liên Hệ,,,4500,"Camera góc rộng: 32 MP, f/2.4, 1 / 2,8 "", 0,8µm","Camera góc rộng: 50 MP, f/1.7, PDAF, Laser AF, OIS
Tele kính tiềm vọng: 13 MP, f/3.0, 129 mm, 1 / 3.4 "", 1.0µm, zoom quang 5x, PDAF, OIS
Camera siêu rộng: 50 MP, f/2.2, PDAF
Camera macro:3 MP","1x2,84 GHz Kryo 485 & 3x2,42 GHz Kryo 485 & 4x1,8 GHz Kryo 585",,12,1440x3216,256,6.7,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/dien-thoai-infinix-hot-50i.html,Infinix HOT 50i 4GB 128GB,Infinix,Giá Liên Hệ,,,,"8MP, f/2.0","Cảm biến chính: 48 MP, f/1.79",,,4,1600x720,128,6.7,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,"Màn hình lớn, độ phân giải cao cho trải nghiệm hình ảnh rõ nét, màu sắc sống động khi xem phim, chơi game hoặc lướt web.
Với 128GB bộ nhớ trong, bạn có thể thoải mái lưu trữ hình ảnh, video và ứng dụng mà không lo đầy bộ nhớ.
Pin dung lượng cao giúp bạn sử dụng thoải mái cả ngày dài mà không lo gián đoạn giữa chừng.
Kiểu dáng thời trang và thiết kế mỏng nhẹ, HOT 50i mang lại cảm giác cầm nắm chắc chắn, phong cách, phù hợp cho giới trẻ."
https://cellphones.com.vn/dien-thoai-honor-200-lite.html,Honor 200 Lite,Honor,Giá Liên Hệ,,,4500,50MP,"Cảm biến chính 108MP
Máy ảnh siêu rộng 8MP
Cảm biến macro 2MP",,,8,2412x1080,256,6.7,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,"Trải nghiệm hình ảnh mượt mà và sống động với màn hình
AMOLED 
6.7 inch, độ phân giải 2400 x 1080 pixel.
CPU Dimensity 6080 cho khả năng xử lý đa nhiệm mượt mà, chơi game cấu hình trung bình và làm việc văn phòng hiệu quả.
Chụp ảnh đẹp, sắc nét và ấn tượng với camera sau AI 108MP - Ghi lại mọi khoảnh khắc của bạn.
Honor 200 Lite sở hữu thiết kế trẻ trung, năng động với mặt lưng kính cường lực bóng bẩy và hiệu ứng chuyển màu gradient bắt mắt."
https://cellphones.com.vn/motorola-edge-40.html,Motorola Edge 40,Tin đồn - Mới ra,Giá Liên Hệ,,,4400,"Camera góc rộng: 32MP, f/2.4, 0.7µm","Camera góc rộng: 50MP, f/1.4, 1/1.55"", 1.0µm
Camera góc siêu rộng:13MP, f/2.2, 120˚, 1.12µm, AF
Camera đo độ sâu: 2MP, f/2.4",,,8,1080x2400,128,6.55,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/leitz-phone-2.html,Leitz Phone 2,Tin đồn - Mới ra,Giá Liên Hệ,,,,"12.6MP, f/2.3","47.2MP, f/1.9",2.9 GHz + 1.7G Hz,,12,,512,6.6,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/google-pixel-6-pro.html,Google Pixel 6 Pro,Tin đồn - Mới ra,Giá Liên Hệ,,,5003,"Camera siêu rộng: 11.1 MP, f/2.2, 20mm, 1.22µm","Camera góc rộng: 50MP, f/1.9, 25mm, Dual Pixel PDAF, Laser AF, OIS
Camera tele: 48MP, f/3.5, 104mm, 1/2"", 0.8µm, PDAF, OIS, zoom quang 4x
Camera siêu rộng: 12 MP, f/2.2, 17mm, 114˚, 1.25µm","2x2,80 GHz Cortex-X1 & 2x2,25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55",,12,1440x3120,128,6.7,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/oneplus-open.html,Oneplus Open,Chuẩn NFC,Giá Liên Hệ,,,,32 MP,"Camera chính 50 MP
Camera góc siêu rộng 48 MP
Camera tele 64 MP",,,16,,,6.3,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/dien-thoai-masstel-izi-s3.html,Masstel izi S3 4G,Masstel,470,,,1000,,,,,,128x160,16,1.77,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,"Pin 1000mAh cho phép bạn sử dụng điện thoại cả ngày dài mà không lo hết pin.
Hỗ trợ mạng 4G cho tốc độ truy cập internet nhanh chóng.
Thiết kế trẻ trung, năng động, phù hợp với những người dùng yêu thích sự cá tính và nổi bật.
Masstel izi S3 4G có mức giá vô cùng phải chăng, phù hợp với túi tiền của nhiều người dùng."
https://cellphones.com.vn/samsung-galaxy-w22.html,Samsung W22,,Giá Liên Hệ,,,4400,"10 MP, f/2.2","12 MP, f/1.8
12 MP, f/2.2
12 MP, f/2.4","1 nhân 2.84 GHz, 3 nhân 2.42 GHz & 4 nhân 1.8 GHz",,12,,256,7.6,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/oneplus-12.html,Oneplus 12,Tin đồn - Mới ra,Giá Liên Hệ,,,,,"Camera chính 50 MP
Camera góc siêu rộng 50 MP
Camera zoom kính tiềm vọng: 64 MP",,,,,,6.7,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/asus-rog-phone-7-pro.html,Asus ROG Phone 7 Pro,Tin đồn - Mới ra,Giá Liên Hệ,,,,,,,,8,,128,,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/realme-narzo-50i-prime.html,Realme Narzo 50i Prime,,Giá Liên Hệ,,,,,,,,,,,,,,,
https://cellphones.com.vn/oppo-a58-256gb.html,OPPO A58 8GB 256GB,Tin đồn - Mới ra,Giá Liên Hệ,,,,8MP,"Cảm biến chính 50MP
Cảm biến độ sâu 2MP",,,8,720x1612,256,6.56,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/vivo-y22.html,vivo Y22,Tin đồn - Mới ra,Giá Liên Hệ,,,,8 MP,,,,4,720x1600,64,6.44,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/dien-thoai-vivo-s19.html,vivo S19,Tin đồn - Mới ra,Giá Liên Hệ,,,6000,5MP,"Cảm biến chính 50MP hỗ trợ OIS
Ống kính góc siêu rộng 8MP",,,8,,256,6.78,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,"Màn hình OLED 6.78 inch, tần số quét 120Hz, độ phân giải 1.5K cho trải nghiệm hình ảnh rực rỡ, sắc nét và mượt mà.
Được trang bị vi xử lý Dimensity 9200+ mang đến hiệu năng ổn định để xử lý đa nhiệm, chơi game và các tác vụ nặng khác một cách mượt mà.
Mặt lưng kính cong 3D với hiệu ứng chuyển màu độc đáo, mang đến vẻ ngoài sang trọng và thời trang.
Điện thoại vivo S19 Pro có thiết kế trẻ trung, hiện đại với mặt lưng kính sang trọng."
https://cellphones.com.vn/dien-thoai-realme-gt-7.html,realme GT 7,Tin đồn - Mới ra,Giá Liên Hệ,,,,,,,,,,,,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/vivo-v27.html,Vivo V27,Tin đồn - Mới ra,Giá Liên Hệ,,,4600,"Camera góc rộng: 50MP, f/2.5, AF","Camera góc rộng: 64MP, f/1.8, 0.7µm, PDAF, OIS
Camera góc siêu rộng: 8MP, f/2.2, 16mm, 120˚, 1/4"", 1.12µm
Camera macro: 2MP, f/2.4",,,8,1080x2400,128,6.78,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/oppo-a2m.html,OPPO A2m,Tin đồn - Mới ra,Giá Liên Hệ,,,,"5MP, f/2.2","Camera chính: 13MP, f/2.2",,,12,,256,6.56,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/xiaomi-redmi-k40-pro-plus.html,Xiaomi Redmi K40 Pro+,Tin đồn - Mới ra,Giá Liên Hệ,,,,20 MP,108MP + 8MP + 5MP,8 nhân ( 1x2.84 GHz Kryo 680 & 3x2.42 GHz Kryo 680 & 4x1.80 GHz Kryo 680 ),,12,1080x2400,256,6.66,"Thân máy, cáp sạc, sách HDSH",,,
https://cellphones.com.vn/vivo-iqoo-10.html,ViVo iQOO 10,Tin đồn - Mới ra,Giá Liên Hệ,,,,"Camera góc rộng: 16 MP, f/2.5","Camera góc rộng: 50 MP, f/1.9, 1 / 1.57 "", 1.0µm, PDAF, OIS
Camera tele: 12 MP, f/2.0, 47 mm, 1 / 2.9"", PDAF, zoom quang 2x
Camera góc cực rộng: 13 MP, f/2.2 , 16mm, 120˚","1x3,19 GHz Cortex-X2 & 3x2,75 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510",,8,1080x2400,128,6.78,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/honor-x5-plus.html,Honor X5 Plus,Hãng khác,Giá Liên Hệ,,,5200,"5 MP, f/2.2","Camera chính: 50 MP, f/1.8
Camera đo độ sâu: f/2.4",4*Cortex-A53 up to 2.2Ghz+4*Cortex-A53 up to 1.6Ghz,,4,720x1612,64,6.56,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/oppo-find-x6-pro.html,OPPO Find X6 Pro,Tin đồn - Mới ra,Giá Liên Hệ,,,,32 MP.,50 MP + 13 MP + 50 MP + 3 MP,,,12,,256,6.7,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/xiaomi-redmi-note-12-pro-plus.html,Xiaomi Redmi Note 12 Pro+,Tin đồn - Mới ra,Giá Liên Hệ,,,,"Camera góc rộng: 16MP, 1 / 3.06 "", 1.0µm","Camera góc rộng: 200MP, f/1.7, 24mm, 1 / 1.4 "", 0.56µm, PDAF, OIS
Camera góc siêu rộng: 8MP, f/1.9, 119˚, 1/4"", 1.12µm
Camera Macro: 2MP, f/2.4","2x2,6 GHz Cortex-A78 & 6x2,0 GHz Cortex-A55",,8,1080x2400,256,6.66,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/asus-rog-phone-6d.html,ASUS ROG Phone 6D,Tin đồn - Mới ra,Giá Liên Hệ,,,,,50M,,,,,,6.78,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/oppo-reno11.html,OPPO Reno11 5G,Tin đồn - Mới ra,9050000,,,5000,32MP; f/2.4; FOV 89°; không hỗ trợ OIS,"Camera chính: 50MP; f/1.8, hỗ trợ OIS
Góc mở rộng: 8MP; f/2.2
Telephoto: 32MP; f/2, hỗ trợ AF",2.6 GHz,,8,1080x2412,256,6.7,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,"Trải nghiệm hình ảnh sống động, rực rỡ và sắc nét với tấm nền AMOLED 6.5 inch Full HD+ cùng tần số quét 90Hz mượt mà.
Hiệu năng mạnh mẽ - CPU Qualcomm Snapdragon 730G 8 nhân cho khả năng xử lý đa nhiệm mượt mà, chơi game và làm việc đồ họa chuyên nghiệp.
Camera sau AI 48MP - Chụp ảnh sắc nét, rõ ràng và ấn tượng.
Sử dụng thoải mái cả ngày dài với pin dung lượng cao 4000mAh, hỗ trợ sạc nhanh VOOC 3.0 20W."
https://cellphones.com.vn/realme-v30.html,Realme V30,Tin đồn - Mới ra,Giá Liên Hệ,,,,5 MP,13 MP,,,4,720x1600,64,6.51,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/xiaomi-black-shark-6.html,Xiaomi Black Shark 6,Tin đồn - Mới ra,Giá Liên Hệ,,,,,64 MP,,,,,,,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/google-pixel-3-xl.html,Google Pixel 3 XL,Tin đồn - Mới ra,Giá Liên Hệ,,,3430,"Camera góc rộng: 8MP, f/1.8, 28 mm, PDAF
Camera góc: 8 MP, f/2.2, 19 mm (siêu rộng), không có AF","Camera góc rộng: 12,2MP, f/1.8, 28mm, 1 / 2.55 "", 1.4µm, PDAF pixel kép, OIS","4x2,5 GHz Kryo 385 Gold & 4x1,6 GHz Kryo 385 Silver",,4,1440x2960,64,6.3,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/asus-zenfone-10.html,ZenFone 10,Tin đồn - Mới ra,Giá Liên Hệ,,,,16 MP,200 MP hỗ trợ OIS,,,16,,256,6.3,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/dien-thoai-oppo-f27-pro-plus.html,OPPO F27 Pro Plus,Tin đồn - Mới ra,Giá Liên Hệ,,,,,,,,12,,256,,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/dien-thoai-realme-c67-8gb-256gb.html,realme C67 8GB 256GB,realme,Giá Liên Hệ,,,5000,"8 MP, f/2.05","Camera AI: 108MP, f/1.8
2MP, f/2.4",,,8,1080x2400,256,6.72,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,"Tấm nền IPS LCD - Giúp tái tạo mọi hình ảnh có màu sắc trung thực và sinh động.
Hệ thống camera gồm 2 ống kính - Đưa nhiếp ảnh của bạn lên một tầm cao mới.
Sử dụng cổng sạc Type-C, mang đến tốc độ sạc nhanh và thuận tiện.
Ngoại hình mạnh mẽ và hiện đại với thiết kế theo kiểu vuông vắn."
https://cellphones.com.vn/xiaomi-redmi-note-10t.html,Xiaomi Redmi Note 10T,Note 10 Series,Giá Liên Hệ,,,,"8 MP, f/2.0, (Rộng)","48 MP, f/1.8, 26mm (Rộng), 1/2.0"", 0.8µm, PDAF
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)",Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),,4,1080x2400,64,6.5,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/vivo-iqoo-9-pro.html,Vivo iQOO 9 Pro,,Giá Liên Hệ,,,,"Camera góc rộng: 16 MP, f/2.5, 1 / 3.1 "", 1.0µm","Camera góc rộng: 50 MP, f/1.8, 1 / 1.57 "", 1.0µm, PDAF, gimbal OIS
Camera tele :16 MP, f/2.2, 60mm , 1 / 3.1"", 1.0µm, PDAF, OIS, quang học 2,5x zoom
Camera góc siêu rộng: 50 MP, f / 2.3, 15mm, 150˚, 1 / 2,76 "", 0,64µm, AF",1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510,,8,3200x1440,256,6.78,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/tecno-camon-20-pro-5g.html,TECNO CAMON 20 Pro 5G,Tecno,Giá Liên Hệ,,,5000,"Camera góc rộng: 32 MP, f/2.5, 24mm, 1/2.8"", 0.8µm","Camera góc rộng: 64 MP, f/1.7, 1/1.7"", 0.8µm, PDAF, OIS
Máy ảnh đo chiều sâu: 2 MP, f/2.4
Camera macro: 2 MP, f/2.4",1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55,,8,1080x2400,256,6.67,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,"Camera chính 64 MP có chống rung OIS cho ảnh chụp chất lượng cao trong mọi điều kiện ánh sáng
Khả năng hiển thị màu sắc trung thực, sống động với tấm nền AMOLED cùng độ phân giải Full HD+
Đáp ứng tốt mọi tác vụ từ cơ bản đến nâng cao nhờ bộ vi xử lý Dimensity 8050 kết hợp RAM 8 GB
Viên pin dung lượng khủng đến 5.000 mAh tích hợp sạc nhanh 33 W giúp tiết kiệm thời gian nạp sạc"
https://cellphones.com.vn/realme-gt-5.html,realme GT 5,Tin đồn - Mới ra,Giá Liên Hệ,,,4600,"Camera góc rộng: 16 MP, f/2.5, 25mm, 1/3.09"", 1.0µm","Camera góc rộng: 50 MP, f/1.9, 24mm, 1/1.56"", 1.0µm, PDAF, OIS
Camera góc siêu rộng: 8 MP, f/2.2, 16mm, 112˚, 1/4.0"", 1.12µm
Camera macro: 2 MP, f/2.4",1x3.2 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510,,,1240x2772,1024,6.74,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/dien-thoai-huawei-pura-70-pro-plus.html,Huawei Pura 70 Pro+,Tin đồn - Mới ra,Giá Liên Hệ,,,,8MP,"Camera chính: 50MP
Ống kính khẩu độ thay đổi f/1.4 - 4.0
Camera góc siêu rộng: 12.5MP
Camera tele: 48MP",,,,,,6.6,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
https://cellphones.com.vn/google-pixel-2-xl.html,Google Pixel 2 XL,Tin đồn - Mới ra,Giá Liên Hệ,,,3520,"Camera góc rộng: 8MP, f/2.4, 25mm, 1 / 3.2 "", 1.4µm","Camera góc rộng: 12,2MP, f/1.8, 27mm, 1 / 2.55"", 1.4µm, PDAF pixel kép, Laser AF, OIS","4x2,35 GHz Kryo & 4x1,9 GHz Kryo",,4,1440x2880,64,6.0,"Mới, đầy đủ phụ kiện từ nhà sản xuất",,,
