ID,Link,Name,DiscountedPrice,DiscountedPercent,Brand,Rating,NumberOfReview,Description,WarrantyDuration,Card,CPU,RAM,Storage,Battery,Screen_size,Operating_System,Resolution,Ports
335113,https://www.thegioididong.com/laptop/msi-stealth-18-hx-ai-a2xwig-ultra-9-017vn,Laptop MSI Gaming Stealth 18 HX AI A2XWIG Ultra 9 275HX/32GB/2TB/16GB RTX5080/120Hz/Win11 (017VN),99990000.0,NaN,MSI,5,,"Laptop MSI Stealth 18 HX AI A2XWIG Ultra 9 275HX (017VN) là bước đột phá công nghệ, kết hợp hoàn hảo giữa thiết kế hiện đại và sức mạnh hiệu suất đỉnh cao. Sinh ra để tối ưu cho AI, chiếc laptop này không chỉ là công cụ mạnh mẽ cho game thủ mà còn là trợ thủ đắc lực cho doanh nhân và nhà sáng tạo nội dung. Dù bạn đang làm việc, sáng tạo hay chinh phục những thử thách mới, Stealth 18 HX luôn đồng hành cùng bạn, mang lại trải nghiệm vượt trội ở mọi nơi.",Bảo hành chính hãng laptop 3 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core Ultra 9 Arrow Lake - 275HX,2.7GHz,5600 MHz,2 TB SSD NVMe PCIe Gen 4x4,"4-cell, 99.9Wh",18,Windows 11 Home SL,4K/UHD+ (3840 x 2400),"2 x USB 3.2
HDMI
LAN (RJ45)
2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)"
334798,https://www.thegioididong.com/laptop/asus-zenbook-duo-ux8406ca-ultra-9-pz109ws,Laptop Asus Zenbook DUO UX8406CA Ultra 9 285H/32GB/1TB/120Hz/OfficeHS24+365/Win11 (PZ109WS),54990000.0,-11%,Asus,5,,"Dành cho những người dùng chuyên nghiệp đòi hỏi sự linh hoạt và hiệu suất tối đa, laptop Asus Zenbook DUO UX8406CA Ultra 9 285H (PZ109WS) sẽ là lựa chọn hàng đầu khi sở hữu màn hình kép cảm ứng 120 Hz, bộ cấu hình khủng gồm vi xử lý Intel Ultra 9 285H, 32 GB RAM và 1 TB SSD,... mang đến trải nghiệm làm việc và giải trí đỉnh cao.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core Ultra 9 Arrow Lake - 285H,2.9GHz,7467 MHz,1 TB SSD NVMe PCIe Gen 4,"4-cell Li-ion, 75 Wh",2x14,Windows 11 Home SL + Office Home & Student 2024 vĩnh viễn + Microsoft 365 Basic,2.8K (2880 x 1800) - OLED 16:10,"Jack tai nghe 3.5 mm
1 x USB 3.2
HDMI
2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)"
284343,https://www.thegioididong.com/laptop/asus-tuf-gaming-fx517ze-i5-hn045w,Laptop Asus TUF Gaming Dash F15 FX517ZE i5 12450H/8GB/512GB/4GB RTX3050Ti/144Hz/Win11 (HN045W),21690000.0,-13%,Asus,5,41 đánh giá,"Laptop Asus Gaming TUF Dash F15 FX517ZE i5 (HN045W) không chỉ cùng mình chinh phục mọi đấu trường ảo nhờ bộ vi xử lý Intel Gen 12 và card đồ họa rời NVIDIA GeForce RTX 3050 Ti 4 GB mà còn là một chiếc laptop đồ họa - kỹ thuật lý tưởng, sẵn sàng hỗ trợ mình xử lý mọi công việc.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 12450H,2GHz,NaN,NaN,"4-cell, 76Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Thunderbolt 4
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
LAN (RJ45)
USB Type-C"
305008,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504va-i5-nj025w,Laptop Asus Vivobook 15 X1504VA i5 1335U/8GB/512GB/Win11 (NJ025W),15690000.0,-12%,Asus,5,19 đánh giá,"Laptop Asus Vivobook 15 X1504VA i5 (NJ025W) được trang bị những thông số cấu hình mạnh mẽ và thiết kế đẹp mắt, một sản phẩm lý tưởng cho người dùng cần một chiếc laptop học tập - văn phòng đáp ứng nhu cầu làm việc và giải trí hàng ngày.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 1335U,1.3GHz,3200 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","3-cell, 42Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
USB Type-C"
329112,https://www.thegioididong.com/laptop/lenovo-v15-g5-irl-core-5-83hf0000vn,Laptop Lenovo V15 G5 IRL Core 5 120U/16GB/512GB/Win11 (83HF0000VN),17890000.0,-10%,Lenovo,5,,"Laptop Lenovo V15 G5 IRL Core 5 120U (83HF0000VN) là sự kết hợp hoàn hảo giữa hiệu suất mạnh mẽ và thiết kế hiện đại, phù hợp cho học sinh, sinh viên và nhân viên văn phòng. Với cấu hình ổn định, dung lượng lưu trữ rộng rãi và vẻ ngoài cuốn hút, sản phẩm này đang được bán với mức giá hấp dẫn tại Thế Giới Di Động.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core 5 Raptor Lake - 120U,1.4GHz,5200 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",47 Wh,15.6,Windows 11 Home SL,Full HD (1920 x 1080),"2 x USB 3.2
HDMI
1x USB-C 3.2 (hỗ trợ truyền dữ liệu, Power Delivery và DisplayPort 1.2)
1 x Headphone/microphone combo
LAN (RJ45)"
332352,https://www.thegioididong.com/laptop/msi-prestige-13-ai-a2vmg-ultra-7-258v-040vn,Laptop MSI Prestige 13 AI+ A2VMG Ultra 7 258V/32GB/1TB/Win11 (040VN),38990000.0,NaN,MSI,5,,"Trong thời kỳ công nghệ hiện đại, lựa chọn một chiếc laptop không chỉ dừng lại ở những tiêu chí cơ bản về cấu hình và hiệu năng, mà còn phải đáp ứng các yêu cầu khắt khe về thiết kế, tính di động và tính năng thông minh. Dòng laptop MSI Prestige 13 AI+ A2VMG Ultra 7 258V (040VN) lý tưởng cho những người dùng đòi hỏi không chỉ về hiệu suất mà còn về tính thẩm mỹ và tiện ích AI thông minh tích hợp.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core Ultra 7 Lunar Lake - 258V,2.2GHz,8533 MHz,1 TB SSD NVMe PCIe Gen 4,"4-cell Li-ion, 75 Wh",13.3,Windows 11 Home SL,2.8K (2880 x 1800) - OLED 16:10,"1 x USB 3.2
HDMI
1 x Headphone/microphone combo
2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)"
333197,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-15ill9-ultra-7-83hm000gvn,Laptop Lenovo Yoga Slim 7 15ILL9 Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (83HM000GVN),41790000.0,NaN,Lenovo,5,,"Dòng Yoga Slim từ lâu đã nổi tiếng bởi tính gọn nhẹ, thiết kế cao cấp, bền bỉ và hiệu năng ấn tượng cho người dùng có thể mang theo đến bất cứ đâu. Mẫu laptop Lenovo Yoga Slim 7 15ILL9 Ultra 7 258V (83HM000GVN) ""tuân theo"" nghiêm chỉnh những tiêu chuẩn vốn có của dòng máy, nay còn được hỗ trợ thế hệ chip AI hoàn toàn mới, nhiều công năng hơn để nâng cao mức trải nghiệm cho người dùng.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core Ultra 7 Lunar Lake - 258V,2.2GHz,8533 MHz,1 TB SSD M.2 PCIe,70 Wh,15.3,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,2.8K (2880 x 1800),"Jack tai nghe 3.5 mm
1 x USB 3.2
HDMI
2 x USB-C (hỗ trợ Thunderbolt 4/USB 4, USB Power Delivery và DisplayPort 2.1)"
335015,https://www.thegioididong.com/laptop/msi-vector-16-hx-ai-a2xwig-ultra-9-062vn,Laptop MSI Gaming Vector 16 HX AI A2XWIG Ultra 9 275HX/16GB/1TB/16GB RTX5080/240Hz/Win11 (062VN),74990000.0,NaN,MSI,5,,"Là cỗ máy tối ưu dành cho chuyên gia về khoa học, công nghệ, kỹ thuật và toán học khi sở hữu hiệu suất đỉnh cao với độ ổn định ấn tượng, laptop MSI Vector 16 HX AI A2XWIG Ultra 9 275HX (062VN) như một bộ não siêu việt, xử lý dữ liệu phức tạp với tốc độ vượt trội và độ chính xác tuyệt đối. Dù trong lĩnh vực phát triển phần mềm, phân tích dữ liệu hay mô phỏng, thiết bị luôn đảm bảo sức mạnh tính toán mạnh mẽ và sự tin cậy tối đa, giúp các kỹ sư hiện thực hóa những ý tưởng đột phá.",NaN,Intel Core Ultra 9 Arrow Lake - 275HX,2.7GHz,6400 MHz,"1 TB SSD NVMe PCIe Gen 4
Hỗ trợ thêm 1 khe SSD NVMe PCIe Gen 5","4-cell, 90 Wh",16,Windows 11 Home SL,QHD+ (2560 x 1600) 16:10,"Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
LAN (RJ45)
2 x Thunderbolt 5 (hỗ trợ DisplayPort và Power Delivery 3.1)"
333195,https://www.thegioididong.com/laptop/lenovo-yoga-pro-7-14asp9-r9-83hn0022vn,Laptop Lenovo Yoga Pro 7 14ASP9 R9 AI 365/32GB/1TB/120Hz/OfficeHS/Win11 (83HN0022VN),38690000.0,-7%,Lenovo,5,,"Hoàn hảo cho phong cách cá nhân với độ gọn nhẹ bất ngờ, vừa phục vụ cả về hiệu suất sử dụng AMD thế hệ mới với AI cùng vô vàn các công nghệ tiện ích khác. Laptop Lenovo Yoga Pro 7 14ASP9 R9 AI 365 (83HN0022VN) siêu phẩm nhà Lenovo nổi bật như một tác phẩm nghệ thuật thể hiện sự tinh tế và cá nhân hóa cao.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,AMD Ryzen AI 9 - 365,2GHz,7500 MHz,1 TB SSD NVMe PCIe Gen 4,73Wh,14.5,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,2.8K (2880 x 1800) - OLED 16:10,"Jack tai nghe 3.5 mm
HDMI
1 x USB Type-C USB 4 (hỗ trợ DisplayPort và Power Delivery)
1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)
1 x USB 3.2 (Always on)"
315892,https://www.thegioididong.com/laptop/asus-tuf-gaming-a15-fa507nv-r7-lp031w,Laptop Asus TUF Gaming A15 FA507NV R7 7735HS/16GB/512GB/8GB RTX4060/144Hz/Win11 (LP031W),27190000.0,-12%,Asus,5,6 đánh giá,"Laptop Asus TUF Gaming A15 FA507NV R7 7735HS (LP031W) sở hữu thông số cấu hình đầy hứa hẹn với con chip AMD Ryzen 7 7735HS, GPU RTX 40 series cùng các tính năng tân tiến, sự trang bị hoàn hảo để game thủ có thể toả sáng trong bất cứ trận chiến nào.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,AMD Ryzen 7 - 7735HS,3.2GHz,4800 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)
Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe Gen 4 mở rộng (nâng cấp tối đa 2 TB)","4-cell, 90Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort, Power delivery, G-SYNC)
2 x USB 3.2
HDMI
1 x USB Type-C USB 4 (hỗ trợ DisplayPort)
LAN (RJ45)"
321059,https://www.thegioididong.com/laptop/asus-tuf-gaming-a15-fa507nu-r5-lp105w,Laptop Asus TUF Gaming A15 FA507NU R5 7535HS/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP105W),23690000.0,-10%,Asus,5,7 đánh giá,"Laptop Asus TUF Gaming A15 FA507NU R5 7535HS (LP105W) là một cỗ máy chiến game mạnh mẽ, được thiết kế dành riêng cho các game thủ và người dùng chuyên nghiệp đòi hỏi hiệu năng cao. Với bộ vi xử lý AMD Ryzen 5 và card đồ họa NVIDIA GeForce RTX 4050, chiếc laptop này sẽ mang đến trải nghiệm gaming mượt mà và khả năng xử lý đồ họa ấn tượng. Đây là một lựa chọn đáng giá trong phân khúc laptop 20 - 25 triệu, hứa hẹn sẽ là người bạn đồng hành đáng tin cậy trên mọi chiến trường ảo.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,AMD Ryzen 5 - 7535HS,3.3GHz,4800 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)
Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe Gen 4 mở rộng (nâng cấp tối đa 2 TB)","4-cell, 90Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort, Power delivery, G-SYNC)
2 x USB 3.2
HDMI
1 x USB Type-C USB 4 (hỗ trợ DisplayPort)
LAN (RJ45)"
332350,https://www.thegioididong.com/laptop/msi-prestige-16-ai-b2vmg-ultra-9-288v-016vn,Laptop MSI Prestige 16 AI+ B2VMG Ultra 9 288V/32GB/1TB/Win11 (016VN),45990000.0,NaN,MSI,NaN,,"Trong thời đại công nghệ phát triển vượt bậc, việc chọn một chiếc laptop không chỉ đáp ứng nhu cầu cơ bản mà còn hỗ trợ sáng tạo, tối ưu hóa hiệu suất làm việc và đồng hành trong những trải nghiệm giải trí là yêu cầu ngày càng cao. Laptop MSI Prestige 16 AI+ B2VMG Ultra 9 288V (016VN) chính là sự lựa chọn lý tưởng, vượt xa tiêu chuẩn bạn trông chờ không chỉ trong thiết kế mà còn hiệu suất xử lý.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core Ultra 9 Lunar Lake - 288V,3.3GHz,8533 MHz,1 TB SSD NVMe PCIe Gen 4,"4-cell, 99.9Wh",16,Windows 11 Home SL,4K/UHD+ (3840 x 2400) OLED,"1 x USB 3.2
HDMI
1 x Headphone/microphone combo
LAN (RJ45)
2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)"
333106,https://www.thegioididong.com/laptop/dell-xps-13-9340-ultra-7-hxrgt2,Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/OfficeHS/Win11 (HXRGT2),54490000.0,-9%,Dell,NaN,,"Laptop Dell XPS 13 9340 Ultra 7 155H (HXRGT2) là lựa chọn hoàn hảo cho những ai cần một thiết bị mạnh mẽ nhưng vẫn giữ được sự tinh tế trong thiết kế. Với sức mạnh từ dòng chip Ultra mới nhất, màn hình sắc nét với nhiều công nghệ hỗ trợ cùng các tính năng bảo mật tiên tiến, chiếc laptop này sẽ là trợ thủ đắc lực cho công việc lẫn giải trí.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core Ultra 7 Meteor Lake - 155H,3.8GHz,7467 MHz,1 TB SSD M.2 PCIe,"3-cell, 55 Wh",13.4,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,QHD+ (2560 x 1600),2 x Thunderbolt 4 (hỗ trợ Power Delivery)
331564,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-512gb,Laptop MacBook Pro 14 inch M4 16GB/512GB,39590000.0,NaN,MacBook,5,,"Không rầm rộ ra mắt như những năm trước nhưng Macbook Pro 14 inch M4 16GB/512GB vẫn ""xuất hiện"" không kém sự nổi trội. Sự kết hợp giữa thiết kế thanh thoát và sức mạnh vượt trội của chip Apple M4 đã nâng MacBook Pro lên một tầm cao mới. Đây không còn đơn thuần là một thiết bị làm việc, mà là công cụ sáng tạo đột phá làm thay đổi cách chúng ta tiếp cận và khai thác công nghệ trong các lĩnh vực theo mong muốn từ nhà Táo.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Hãng không công bố,512 GB SSD,"Li-Po, 72.4 Wh",14.2,macOS Sequoia,Liquid Retina XDR display (3024 x 1964),"Jack tai nghe 3.5 mm
MagSafe 3
HDMI
3 x Thunderbolt 4 ( hỗ trợ DisplayPort, Thunderbolt 4 (up to 40Gb/s), USB 4 (up to 40Gb/s))"
335372,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb,Laptop MacBook Air 15 inch M4 16GB/256GB,31990000.0,NaN,MacBook,5,,"Nếu bạn yêu thích sự linh hoạt và tiện ích của MacBook Air nhưng mong muốn một không gian hiển thị rộng rãi hơn, MacBook Air 15 inch M4 16GB/256GB chính là lựa chọn lý tưởng. Được trang bị con chip M4 mới nhất cùng màn hình lớn 15.3 inch, chiếc laptop này mang đến trải nghiệm thị giác tối ưu, hiệu suất mạnh mẽ và thiết kế siêu mỏng nhẹ.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Hãng không công bố,256 GB SSD,"Li-Po, 66.5 Wh",15.3,macOS Sequoia,Liquid Retina,"Jack tai nghe 3.5 mm
MagSafe 3
2 x Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
331568,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-pro-24gb-512gb,Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB,48690000.0,NaN,MacBook,5,,"Khi nói đến máy tính xách tay cho các tác vụ đồ họa và kỹ thuật, Apple luôn giữ vững vị thế hàng đầu và Macbook Pro 14 inch M4 Pro 24GB/512GB - mẫu sản phẩm máy tính xách tay ""mới toanh"" từ nhà Táo trong năm nay là minh chứng rõ nhất. Với thiết kế sang trọng, hiệu năng vượt trội và các tính năng hiện đại, sản phẩm này được thiết kế đặc biệt cho những người dùng chuyên nghiệp, đòi hỏi sự mạnh mẽ và chuyên nghiệp nhất trong từng thao tác.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Apple M4 Pro - Hãng không công bố,273 GB/s memory bandwidth,Hãng không công bố,512 GB SSD,"Li-Po, 72.4 Wh",14.2,macOS Sequoia,Liquid Retina XDR display (3024 x 1964),"Jack tai nghe 3.5 mm
MagSafe 3
HDMI
3 x Thunderbolt 5 (USB-C) (hỗ trợ Charging, DisplayPort, Thunderbolt 4 và USB 4 (up to 40Gb/s))"
335366,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-24gb-256gb,Laptop MacBook Air 13 inch M4 24GB/256GB,31990000.0,NaN,MacBook,NaN,,"Apple tiếp tục chinh phục giới công nghệ với MacBook Air 13 inch M4 24GB/256GB – chiếc laptop không chỉ siêu mỏng nhẹ, sang trọng mà còn sở hữu hiệu năng vượt trội. Mang trong mình chip Apple M4 thế hệ mới, MacBook Air M4 không đơn thuần là một thiết bị làm việc, mà còn là một trợ thủ đắc lực giúp bạn bứt phá giới hạn trong mọi tác vụ. Từ thiết kế đến công nghệ, sản phẩm này hứa hẹn làm hài lòng ngay cả những người dùng khó tính nhất.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Hãng không công bố,256 GB SSD,"Li-Po, 53.8 Wh",13.6,macOS Sequoia,Liquid Retina (2560 x 1664),"Jack tai nghe 3.5 mm
MagSafe 3
2 x Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
337469,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-71054775,Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS24+365/KYHD/Win11 (71054775),16490000.0,NaN,Dell,5,,"Laptop Dell Inspiron 15 3520 i5 1235U (71054775) là chiếc laptop lý tưởng cho học sinh, sinh viên và nhân viên văn phòng nhờ sự kết hợp hoàn hảo giữa hiệu năng ổn định và thiết kế thanh lịch. Máy nổi bật với bộ vi xử lý Intel Core i5 thế hệ 12, màn hình 120Hz sắc nét và thời lượng pin ấn tượng, hứa hẹn mang đến trải nghiệm làm việc và giải trí tuyệt vời. Với mức giá hợp lý, đây chắc chắn là một lựa chọn đáng cân nhắc trong phân khúc laptop học tập - văn phòng.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 1235U,1.3GHz,2600 MHz,512 GB SSD NVMe PCIe,"3-cell, 41Wh",15.6,Windows 11 Home SL + Office Home & Student 2024 vĩnh viễn,Full HD (1920 x 1080),"1 x USB 2.0
1 x USB 3.2
HDMI
1 x Headphone/microphone combo
LAN (RJ45)
USB Type-C"
331566,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-1tb,Laptop MacBook Pro 14 inch M4 16GB/1TB,44990000.0,NaN,MacBook,5,,"Với mỗi thế hệ sản phẩm mới, Apple luôn đặt ra những tiêu chuẩn cao hơn cho thị trường công nghệ và Macbook Pro 14 inch M4 16GB/1TB là minh chứng rõ nét nhất cho điều này. Từ thiết kế, hiệu năng đến các tính năng hỗ trợ công việc, mọi chi tiết trên sản phẩm này đều được chăm chút cẩn thận, khẳng định vị thế của một dòng máy tính xách tay hàng đầu.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Hãng không công bố,1 TB SSD,"Li-Po, 72.4 Wh",14.2,macOS Sequoia,Liquid Retina XDR display (3024 x 1964),"Jack tai nghe 3.5 mm
MagSafe 3
HDMI
3 x Thunderbolt 4 ( hỗ trợ DisplayPort, Thunderbolt 4 (up to 40Gb/s), USB 4 (up to 40Gb/s))"
331577,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-pro-48gb-512gb,Laptop MacBook Pro 16 inch M4 Pro 48GB/512GB,74490000.0,NaN,MacBook,NaN,,"Trong những sự kiện ra mắt hàng năm của Apple, các iFan luôn được trải nghiệm những công nghệ mới mẻ, bùng nổ nhất trên những sản phẩm của họ. Và năm 2024 này, với sự ra mắt của phiên bản Macbook Pro 16 inch M4 Pro 48GB/512GB với nhiều công nghệ tiên tiến, nhiều tiện ích hơn, mạnh hơn trên dòng chip Apple M4 mới đi cùng với sự cải tiến cao cấp của hệ điều hành và nguyên vẹn những giá trị thẩm mỹ vốn có của dòng máy.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Apple M4 Pro - Hãng không công bố,273 GB/s memory bandwidth,Hãng không công bố,512 GB SSD,"Li-Po, 100 Wh",16.2,macOS Sequoia,Liquid Retina XDR display (3456 x 2234),"Jack tai nghe 3.5 mm
MagSafe 3
HDMI
3 x Thunderbolt 5 (USB-C) (hỗ trợ Charging, DisplayPort, Thunderbolt 4 và USB 4 (up to 40Gb/s))"
332450,https://www.thegioididong.com/laptop/macbook-pro-14-nano-m4-pro-24-512,Laptop MacBook Pro 14 inch Nano M4 Pro 24GB/512GB,52390000.0,NaN,MacBook,NaN,,"Khi nhắc đến máy tính xách tay dành riêng cho công việc sáng tạo và kỹ thuật, cái tên MacBook luôn giữ một vị trí khó thay thế. Năm nay, laptop Macbook Pro 14 Nano M4 Pro 24GB/512GB đã chứng minh Apple vẫn luôn đi trước một bước, mang đến một thiết bị không chỉ mạnh mẽ mà còn sang trọng, tinh tế. Với thiết kế vượt trội cùng hiệu năng ""nâng cấp"" không đối thủ, đây thực sự là sản phẩm lý tưởng cho các nhà sáng tạo chuyên nghiệp và những người dùng yêu cầu cao.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Apple M4 Pro - Hãng không công bố,273 GB/s memory bandwidth,Hãng không công bố,512 GB SSD,"Li-Po, 72.4 Wh",14.2,macOS Sequoia,Liquid Retina XDR display (3024 x 1964),"Jack tai nghe 3.5 mm
MagSafe 3
HDMI
3 x Thunderbolt 5 (USB-C) (hỗ trợ Charging, DisplayPort, Thunderbolt 4 và USB 4 (up to 40Gb/s))"
331569,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-pro-24gb-1tb,Laptop MacBook Pro 14 inch M4 Pro 24GB/1TB,54990000.0,NaN,MacBook,5,,"Apple một lần nữa chứng minh sức mạnh công nghệ của mình với sự ra mắt của Macbook Pro 14 inch M4 Pro 24GB/1TB – một chiếc laptop đỉnh cao không chỉ thách thức mà còn tái định nghĩa mọi tiêu chuẩn về hiệu năng, thiết kế và khả năng sáng tạo. Với con chip Apple M4 Pro, màn hình Liquid Retina XDR thế hệ mới, cùng các công nghệ tiên tiến nhất, sản phẩm là công cụ lý tưởng cho các chuyên gia sáng tạo, doanh nhân, lập trình viên và kỹ sư.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Apple M4 Pro - Hãng không công bố,273 GB/s memory bandwidth,Hãng không công bố,1 TB SSD,"Li-Po, 72.4 Wh",14.2,macOS Sequoia,Liquid Retina XDR display (3024 x 1964),"Jack tai nghe 3.5 mm
MagSafe 3
HDMI
3 x Thunderbolt 5 (USB-C) (hỗ trợ Charging, DisplayPort, Thunderbolt 4 và USB 4 (up to 40Gb/s))"
332448,https://www.thegioididong.com/laptop/macbook-pro-14-nano-m4-16-512,Laptop MacBook Pro 14 inch Nano M4 16GB/512GB,42590000.0,NaN,MacBook,5,,"Apple luôn là biểu tượng của sự sáng tạo và đổi mới không ngừng. Với mỗi sản phẩm mới, hãng không chỉ vượt qua giới hạn của chính mình mà còn định nghĩa lại các tiêu chuẩn cho toàn bộ ngành công nghệ hàng năm. MacBook Pro 14 inch Nano M4 16GB/512GB chính là minh chứng rõ nét nhất cho triết lý này. Từ hiệu năng mạnh mẽ đến thiết kế tinh tế, từ những tính năng vượt trội đến khả năng tối ưu hóa trải nghiệm, chiếc laptop này thực sự là ""giấc mơ"" của người dùng chuyên nghiệp.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Hãng không công bố,512 GB SSD,"Li-Po, 72.4 Wh",14.2,macOS Sequoia,Liquid Retina XDR display (3024 x 1964),"Jack tai nghe 3.5 mm
MagSafe 3
HDMI
3 x Thunderbolt 4 ( hỗ trợ DisplayPort, Thunderbolt 4 (up to 40Gb/s), USB 4 (up to 40Gb/s))"
