Link,Name,DiscountedPrice,DiscountPercent,Brand,Rating,NumberOfReview,Description,WarrantyDuration,Card,CPU,RAM,Storage,Battery,Screen_size,Operating_System,Resolution,Ports
https://cellphones.com.vn/laptop-asus-vivobook-s-16-oled-s5606ma-mx051w.html,Laptop ASUS VivoBook S 16 OLED S5606MA-MX051W,24.990.000đ,Giảm 17%,Laptop AI,5.0/5,5 đánh giá,"Trải nghiệm hình ảnh sắc nét, mượt mà và sống động với tấm nền OLED 3.2K tần số quét 120Hz.
Chip AI Intel Core Ultra 7 đảm bảo hiệu năng xử lý mọi tác vụ mượt mà & nhanh chóng.
16GB RAM và 512GB SSD cho khả năng xử lý đa nhiệm mượt mà, chơi game và làm việc đồ họa chuyên nghiệp.
Thiết kế mỏng nhẹ trong khung máy hoàn toàn bằng kim loại cho tính di động tuyệt đối.","Mới, đầy đủ phụ kiện từ nhà sản xuất",Intel Arc Graphics,"Intel Core Ultra 7 155H 1.4 GHz (24MB Cache, up to 4.8 GHz, 16 lõi, 22 luồng)",16GB,512GB M.2 NVMe PCIe 4.0 SSD,"75WHrs, 4S1P, 4-cell Li-ion",16 inches,Windows 11 Home,3200 x 2000 pixel (WQHD+),"2x USB 3.2 Gen 1 Type-A
2x Thunderbolt™ 4 supports display / power delivery
1x HDMI 2.1 TMDS
1x 3.5mm Combo Audio Jack
Đầu đọc thẻ Micro SD"
https://cellphones.com.vn/laptop-hp-victus-15-fa1139tx-8y6w3pa.html,Laptop HP Gaming Victus 15-FA1139TX 8Y6W3PA,16.790.000đ,Giảm 32%,HP,5.0/5,2 đánh giá,"Được trang bị chip Intel Core i5-12450H, laptop này mang lại hiệu suất mượt mà cho các tác vụ đa nhiệm và chơi game.
Với RAM 16GB và ổ cứng SSD 512GB PCIe, người dùng có thể lưu trữ nhiều dữ liệu và mở nhiều ứng dụng cùng lúc mà không lo về tốc độ.
Màn hình 15.6 inch FHD với tần số quét 144Hz cho trải nghiệm hình ảnh sắc nét và mượt mà, rất phù hợp cho game thủ.
Trang bị card đồ họa RTX 2050 4GB, laptop hỗ trợ xử lý đồ họa tốt cho các trò chơi và ứng dụng thiết kế.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng","NVIDIA GeForce RTX 2050 (4GB of GDDR6 SDRAM, Bus Width: 64-bit)
Intel UHD Graphics",Intel Core i5-12450H (8 cores) - Max Turbo Frequency: 4.40 GHz,16GB,512GB SSD PCIe (M.2 2280),3 Cell Int (52.5Wh),15.6 inches,Windows 11 Home Single Language 64-bit,1920 x 1080 pixels (FullHD),"1 x USB 3.2 Gen 1 Type-C (hỗ trợ DisplayPort, HP Sleep and Charge)
2 x USB 3.2 Gen 1 Type-A (một cổng hỗ trợ HP Sleep and Charge)
1 x HDMI
1 x RJ45 (LAN)
1 x giắc cắm âm thanh kết hợp tai nghe/micrô"
https://cellphones.com.vn/laptop-hp-15-fc0086au-a6vv9pa.html,Laptop HP 15-FC0086AU A6VV9PA,12.290.000đ,Giảm 19%,HP,NaN,NaN,"Laptop lý tưởng cho công việc và học tập, được trang bị bộ vi xử lý AMD Ryzen 5 7430U mạnh mẽ.
Với 16GB RAM và ổ cứng 512GB PCIe, máy cung cấp hiệu suất ổn định và đủ không gian lưu trữ cho dữ liệu và ứng dụng.
Màn hình 15.6 inch Full HD mang đến hình ảnh sắc nét và rõ ràng, giúp người dùng dễ dàng làm việc và giải trí.
Thiết kế màu bạc thanh lịch không chỉ bền bỉ mà còn tạo cảm giác chuyên nghiệp.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",AMD Radeon Graphics,"AMD Ryzen 5 7430U (up to 4.3 GHz max boost clock, 16 MB L3 cache, 6 lõi, 12 luồng)",16GB,512 GB PCIe NVMe M.2 SSD,"3-cell, 41 Wh Li-ion polymer",15.6 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1x USB Type-C (chỉ hỗ trợ truyền dữ liệu và không hỗ trợ sạc hoặc màn hình ngoài)
2x USB Type-A
1x AC smart pin
1x HDMI 1.4b
1x headphone/microphone combo"
https://cellphones.com.vn/mac-mini-m4-2024-16gb-256gb.html,Mac mini M4 2024 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam,14.290.000đ,Giảm 5%,Mac,5.0/5,7 đánh giá,"Chip M4 tích hợp mang đến hiệu năng vượt trội cho công việc sáng tạo và giải trí.
Hiệu suất đồ họa ấn tượng giúp xử lý đồ họa mượt mà, đáp ứng tốt nhu cầu chỉnh sửa video, thiết kế đồ họa và chơi game ở mức độ cao.
16GB RAM cho phép đa nhiệm mượt mà, ổ cứng 256GB SSD cung cấp tốc độ truy xuất dữ liệu nhanh chóng.
Thiết kế nhỏ gọn, tinh tế phù hợp với bất kỳ không gian làm việc nào.","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",GPU 10 lõi,"Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện
Neural Engine 16 lõi",16GB,256GB,NaN,NaN,macOS,NaN,"Mặt trước:
Hai cổng USB‑C hỗ trợ cho USB 3 (lên đến 10Gb/s)
Jack cắm tai nghe 3,5 mm
Mặt sau (M4):
Cổng Gigabit Ethernet (có thể lựa chọn cấu hình Ethernet 10Gb)
Cổng HDMI
Thunderbolt 4 (lên đến 40Gb/s)
USB 4 (lên đến 40Gb/s)"
https://cellphones.com.vn/laptop-asus-gaming-vivobook-k3605zc-rp564w.html,Laptop ASUS Gaming VivoBook K3605ZC-RP564W,17.490.000đ,Giảm 31%,ASUS,5.0/5,3 đánh giá,"Trang bị chip Intel Core i5-12500H và card đồ họa NVIDIA GeForce RTX 3050 4GB, chiến mượt các tựa game Esports mức cài đặt đồ họa cao.
Màn hình 16 inch WUXGA (1920x1200) với tần số quét 144Hz, cho trải nghiệm gaming mượt mà, hình ảnh sắc nét.
Vỏ máy màu đen kết hợp cùng các đường nét thiết kế gaming tạo nên vẻ ngoài năng động, cá tính.
Công nghệ tản nhiệt ASUS giúp máy luôn mát mẻ, ổn định hiệu năng trong thời gian dài chơi game.
Công nghệ âm thanh mang đến trải nghiệm âm thanh vòm sống động, tăng thêm phần hấp dẫn cho game thủ.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NVIDIA Geforce RTX 3050 4GB GDDR6,"Intel Core i5-12500H Processor 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E lõi)",16GB,512GB M.2 NVMe PCIe 4.0 SSD,"50WHrs, 3S1P, 3-cell Li-ion",16 inches,Windows 11 Home,1920 x 1200 pixels (WUXGA),"1x USB 3.2 Gen 1 Type-C support power delivery
2x USB 3.2 Gen 1 Type-A
1x HDMI 2.1 TMDS
1x 3.5mm Combo Audio Jack
1x DC-in
SD 4.0 đầu đọc thẻ"
https://cellphones.com.vn/laptop-acer-gaming-aspire-7-a715-76-53pj.html,Laptop Acer Gaming Aspire 7 A715-76-53PJ,13.990.000đ,Giảm 18%,Acer,4.5/5,2 đánh giá,"CPU Intel Core i5-12450H dễ dàng xử lý mọi tác vụ làm việc học tập, làm việc thường ngày.
RAM 16GB DDR4 cùng ổ cứng dung lượng 512GB PCIe NVMe SSD có tốc độ đọc ghi siêu cao, thời gian mở máy, truy cập tệp, copy tệp,... nhanh chóng.
Màn hình 15.6 inch Full HD cho không gian trải nghiệm nội dung tương đối rộng rãi, màu sắc rõ nét.
Công nghệ Acer ComfyView bảo vệ đôi mắt của bạn khỏi những tác động tiêu cực từ ánh sáng màn hình.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","3-cell, 50Wh",15.6 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1x Ethernet (RJ-45)
1x USB Type C
3x USB-A
1x HDMI 2.0
1x DC-in jack
1x Jack 3.5 mm"
https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-10gpu-16gb-512gb-2025.html,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,31.990.000đ,NaN,Mac,5.0/5,1 đánh giá,"MacBook Air 13 M4 2025 sở hữu thiết kế siêu mỏng nhẹ với màu sắc sang trọng, độ dày chỉ 1.13 cm và trọng lượng 1.24 kg.
Máy được trang bị chip M4 thế hệ mới nhất của Apple với 10 CPU và 10 GPU, mang lại hiệu năng xử lý mạnh mẽ và khả năng đồ họa ấn tượng.
RAM 16GB và ổ cứng SSD 512GB giúp đa nhiệm mượt mà, khởi động nhanh chóng và lưu trữ đủ dùng cho công việc hàng ngày.
Màn hình Liquid Retina 13.6 inch với độ phân giải 2560x1664 pixels cho hình ảnh sắc nét, màu sắc chân thực và độ sáng cao lên đến 500 nits.","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).","GPU 10 lõi
Neural Engine 16 lõi
Công nghệ dò tia tốc độ cao bằng phần cứng
Băng thông bộ nhớ 120GB/s",CPU 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,16GB,512GB,"Thời gian xem video trực tuyến lên đến 18 giờ
Thời gian duyệt web trên mạng không dây lên đến 15 giờ
Pin Li-Po 53.8 watt‑giờ tích hợp",13.6 inches,macOS,2560 x 1664 pixels,"Cổng sạc MagSafe 3
Jack cắm tai nghe 3.5 mm
Hai cổng Thunderbolt 4 (USB-C) hỗ trợ: Sạc / DisplayPort / Thunderbolt 4 (lên đến 40Gb/s) / USB 4 (lên đến 40Gb/s)"
https://cellphones.com.vn/macbook-pro-14-inch-m4-16gb-512gb.html,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,39.590.000đ,Giảm 1%,Mac,5.0/5,2 đánh giá,"Cung cấp hiệu năng mạnh mẽ với 10 nhân CPU và 10 nhân GPU, đáp ứng tốt nhu cầu công việc hàng ngày và các tác vụ sáng tạo cơ bản.
RAM 16GB đủ dùng cho đa số người dùng, cho phép chạy nhiều ứng dụng cùng lúc mà không gặp quá nhiều vấn đề về hiệu năng.
Ổ cứng SSD 512GB tốc độ cao, giúp khởi động máy và mở ứng dụng nhanh chóng.
Màn hình Liquid Retina XDR 14.2 inch sắc nét với công nghệ ProMotion, mang lại trải nghiệm hình ảnh mượt mà và sống động.","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).","10 lõi
Neural Engine 16 lõi",Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,16GB,512GB,"Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 16 giờ",14.2 inches,macOS,3024 x 1964 pixels,"Khe thẻ nhớ SDXC
Cổng HDMI
Jack cắm tai nghe 3.5 mm
Cổng MagSafe 3
Ba cổng Thunderbolt 4 (USB‑C) hỗ trợ: Sạc, DisplayPort, Thunderbolt 4 (lên đến 40Gb/s), USB 4 (lên đến 40Gb/s)"
https://cellphones.com.vn/laptop-hp-250-g9-ag2k7at.html,Laptop HP 250 G9 AG2K7AT,14.990.000đ,Giảm 22%,HP,NaN,NaN,"Laptop mạnh mẽ với vi xử lý Intel Core i5-1235U, mang đến hiệu suất vượt trội cho công việc và giải trí.
Với 16GB RAM, máy có khả năng đa nhiệm mượt mà, giúp người dùng dễ dàng chạy nhiều ứng dụng cùng lúc.
Ổ cứng SSD 512GB PCIe cung cấp không gian lưu trữ rộng rãi và tốc độ truy xuất dữ liệu nhanh chóng.
Màn hình 15.6 inch Full HD cho hình ảnh sắc nét và rõ ràng, rất phù hợp cho việc xem phim và làm việc.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,Intel CoreTM i5-1235U (10 lõi) - Max Turbo Frequency: 4.40 GHz,16GB,512GB SSD PCIe (M.2 2280),3 Cell Int (41.04Wh),15.6 inches,Windows 11 Home Single Language 64-bit,1920 x 1080 pixels (FullHD),"2 x USB 3.2 Gen 1 Type-A
1 x USB 3.2 Gen 1 Type-C
1 x HDMI
1 x RJ45 (LAN)
1 x Headphone/Microphone combo audio jack"
https://cellphones.com.vn/laptop-msi-modern-14-c12mo-660vn.html,Laptop MSI Modern 14 C12MO-660VN,11.590.000đ,Giảm 28%,MSI,5.0/5,5 đánh giá,"Thiết kế gọn nhẹ chỉ 1.4kg cơ động sẵn sàng theo bạn đi khắp nơi
CPU Intel Core i5-1235U giải quyết nhanh gọn mọi tác vụ văn phòng
RAM 16GB kết hợp ổ cứng 512GB SSD cho hiệu suất nhanh chóng, lưu trữ thoải mái
Màn hình 14 inch Full HD cùng tấm nền IPS cho khả năng hiển thị sắc nét","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Iris Xe Graphics,"Intel Core i5-1235U (10 lõi / 12 luồng, Up to 4.4GHz)",16GB,512GB SSD M.2 PCIe NVMe Gen3 x4,39Wh,14 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1x USB 3.2 Gen2 Type-A
2x USB 2.0
1x USB Type-C (tích hợp Display Port) hỗ trợ sạc PD
1x HDMI (4K 60Hz)
1x Đầu đọc thẻ MicroSD
1x Mic-in/ Headphone-out combo jack"
https://cellphones.com.vn/laptop-msi-modern-14-c12mo-660vn.html,Laptop MSI Modern 14 C12MO-660VN,11.590.000đ,Giảm 28%,MSI,5.0/5,5 đánh giá,"Thiết kế gọn nhẹ chỉ 1.4kg cơ động sẵn sàng theo bạn đi khắp nơi
CPU Intel Core i5-1235U giải quyết nhanh gọn mọi tác vụ văn phòng
RAM 16GB kết hợp ổ cứng 512GB SSD cho hiệu suất nhanh chóng, lưu trữ thoải mái
Màn hình 14 inch Full HD cùng tấm nền IPS cho khả năng hiển thị sắc nét","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Iris Xe Graphics,"Intel Core i5-1235U (10 lõi / 12 luồng, Up to 4.4GHz)",16GB,512GB SSD M.2 PCIe NVMe Gen3 x4,39Wh,14 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1x USB 3.2 Gen2 Type-A
2x USB 2.0
1x USB Type-C (tích hợp Display Port) hỗ trợ sạc PD
1x HDMI (4K 60Hz)
1x Đầu đọc thẻ MicroSD
1x Mic-in/ Headphone-out combo jack"
https://cellphones.com.vn/laptop-acer-aspire-7-a715-76g-5806.html,Laptop Acer Aspire 7 A715-76G-5806,18.690.000đ,Giảm 19%,Acer,4.9/5,7 đánh giá,"Màn hình 15.6 inch Full HD cho không gian hiển thị tương đối rộng và rõ nét, màu sắc sống động
CPU Intel Core i5 12450H cùng card RTX 3050 cân mọi tác vụ văn phòng, thoả sức chiến các tựa game yêu thích
RAM 16 GB hỗ trợ nâng cấp tối đa 32 GB thoải mái thao tác với nhiều tabs Chrome mà không lo lag, giật
Ổ cứng SSD 512 GB rộng rãi giúp lưu trữ nhiều tệp tin, tài liệu nhanh chóng
Tần số quét 144 Hz giúp khung hình chuyển động trơn tru, hỗ trợ game thủ phản ứng nhanh chóng","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng","NVIDIA GeForce RTX 3050, 4 GB","Intel Core i5 - 12450H (8 lõi / 12 luồng, 2.00 GHz, Turbo Boost 4.4 GHz, 12 MB)",16GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","3-cell Li-ion, 50 Wh",15.6 inches,Windows 11 Home SL,1920 x 1080 pixels (FullHD),"1x USB Type-C (hỗ trợ USB, DisplayPort, Thunderbolt 4)
1x Jack tai nghe 3.5 mm
3x USB 3.2
1x HDMI
1x LAN (RJ45)"
https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-8gpu-16gb-256gb-2025-sac-70w.html,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam,27.490.000đ,Giảm 2%,Mac,NaN,NaN,"MacBook Air 13 M4 2025 sở hữu thiết kế siêu mỏng nhẹ với màu sắc sang trọng, độ dày chỉ 1.13 cm và trọng lượng 1.24 kg.
Máy được trang bị chip M4 thế hệ mới nhất của Apple với 10 CPU và 8 GPU, mang lại hiệu năng xử lý mạnh mẽ và khả năng đồ họa ấn tượng.
RAM 16GB và ổ cứng SSD 256GB giúp đa nhiệm mượt mà, khởi động nhanh chóng và lưu trữ đủ dùng cho công việc hàng ngày.
Màn hình Liquid Retina 13.6 inch với độ phân giải 2560x1664 pixels cho hình ảnh sắc nét, màu sắc chân thực và độ sáng cao lên đến 500 nits.","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).","GPU 8 lõi
Neural Engine 16 lõi
Công nghệ dò tia tốc độ cao bằng phần cứng
Băng thông bộ nhớ 120GB/s",CPU 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,16GB,256GB,"Thời gian xem video trực tuyến lên đến 18 giờ
Thời gian duyệt web trên mạng không dây lên đến 15 giờ
Pin Li-Po 53.8 watt‑giờ tích hợp",13.6 inches,macOS,2560 x 1664 pixels,"Cổng sạc MagSafe 3
Jack cắm tai nghe 3.5 mm
Hai cổng Thunderbolt 4 (USB-C) hỗ trợ: Sạc / DisplayPort / Thunderbolt 4 (lên đến 40Gb/s) / USB 4 (lên đến 40Gb/s)"
https://cellphones.com.vn/laptop-gaming-acer-nitro-v-anv15-51-57b2.html,Laptop Gaming Acer Nitro V ANV15-51-57B2,23.490.000đ,Giảm 13%,Acer,4.9/5,7 đánh giá,"CPU Intel Core i5 3420H và card đồ họa RTX 4050 hỗ trợ thiết kế đồ họa, chỉnh sửa hình ảnh, video, render 2D, 3D,... dễ dàng.
Thoải mái chơi game, giải trí sống động trên màn hình 15.6 inch, độ phân giải FHD, tần số quét 144 Hz.
RAM 16GB đa nhiệm giúp mở nhiều tab cùng lúc mà không lo lag, giật.
Ổ cứng 512 GB rộng rãi, hỗ trợ lưu trữ nhiều tài liệu, game mà không lo hết dung lượng.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NVIDIA GeForce RTX 4050 6GB GDDR6 VRAM,"Intel Core i5-13420H (8 nhân/12 luồng, Turbo Boost 4.6 GHz, 12 MB)",16GB,"512GB PCIe NVMe SED SSD (nâng cấp tối đa 2 TB Gen4, 16 Gb/s, NVMe)","4 Cell, 57 Whr",15.6 inches,Windows 11 64 Bit,1920 x 1080 pixels (FullHD),"1x USB Type-C
3x USB 3.2 Gen 1
1x HDMI 2.1
1x Ethernet (RJ-45)
1x 3.5 mm headphone/speaker jack
1x DC-in jack"
https://cellphones.com.vn/laptop-hp-14-ep0112tu-8c5l1pa.html,Laptop HP 14-EP0112TU 8C5L1PA,15.690.000đ,Giảm 20%,HP,NaN,NaN,"Sở hữu thiết kế thanh lịch và sang trọng với gam màu tinh tế
Màn hình 14 inch Full HD, mang đến hình ảnh sắc nét và màu sắc sống động
Bộ xử lý Intel Core i5-1335U cho khả năng xử lý tác vụ đa nhiệm và các ứng dụng đòi hỏi hiệu suất cao một cách mượt mà
RAM 16 GB đảm bảo khả năng xử lý mọi dữ liệu nhanh chóng và hiệu quả
Ổ cứng 512 GB SSD cung cấp không gian lưu trữ lớn, giúp bạn lưu trữ nhiều tài liệu và dữ liệu quan trọng","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Iris Xe Graphics,"Intel Core i5 - 1335U (4.60 GHz, 10 lõi / 12 luồng, 12MB)",16GB,512 GB PCIe NVMe M.2 SSD,"3-cell, 41 Wh Li-ion",14 inches,Windows 11 Home SL,1920 x 1080 pixels (FullHD),"1x USB Type-C (Chỉ hỗ trợ truyền dữ liệu)
2x USB Type-A
1 AC smart pin
1x HDMI 1.4b
1x Headphone/microphone combo"
https://cellphones.com.vn/laptop-hp-14-ep0112tu-8c5l1pa.html,Laptop HP 14-EP0112TU 8C5L1PA,15.690.000đ,Giảm 20%,HP,NaN,NaN,"Sở hữu thiết kế thanh lịch và sang trọng với gam màu tinh tế
Màn hình 14 inch Full HD, mang đến hình ảnh sắc nét và màu sắc sống động
Bộ xử lý Intel Core i5-1335U cho khả năng xử lý tác vụ đa nhiệm và các ứng dụng đòi hỏi hiệu suất cao một cách mượt mà
RAM 16 GB đảm bảo khả năng xử lý mọi dữ liệu nhanh chóng và hiệu quả
Ổ cứng 512 GB SSD cung cấp không gian lưu trữ lớn, giúp bạn lưu trữ nhiều tài liệu và dữ liệu quan trọng","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Iris Xe Graphics,"Intel Core i5 - 1335U (4.60 GHz, 10 lõi / 12 luồng, 12MB)",16GB,512 GB PCIe NVMe M.2 SSD,"3-cell, 41 Wh Li-ion",14 inches,Windows 11 Home SL,1920 x 1080 pixels (FullHD),"1x USB Type-C (Chỉ hỗ trợ truyền dữ liệu)
2x USB Type-A
1 AC smart pin
1x HDMI 1.4b
1x Headphone/microphone combo"
https://cellphones.com.vn/laptop-lenovo-loq-15iax9-83gs000rvn.html,Laptop Lenovo LOQ 15IAX9 83GS000RVN,24.490.000đ,Giảm 9%,Lenovo,4.9/5,7 đánh giá,"Trang bị bộ vi xử lý Intel Core i5-12450HX cân mọi tác vụ từ văn phòng cho đến chơi game.
Card đồ họa RTX 4050 hỗ trợ chỉnh sửa ảnh, video 3D, chơi game mượt mà.
RAM 16GB DDR5-4800 SO-DIMM cùng ổ cứng 512GB SSD cho không gian lưu trữ rộng rãi, hỗ trợ mở ứng dụng, tài liệu nhanh chóng.
Màn hình 15.6 inch FHD cùng tần số quét 144Hz cho bạn thoải mái chơi game, bắt kịp mọi thao tác của đối thủ.","Mới, đầy đủ phụ kiện từ nhà sản xuất","NVIDIA GeForce RTX 4050 6GB GDDR6, Boost Clock 2370MHz, TGP 105W","Intel Core i5-12450HX (8 lõi (4P + 4E) / 12 luồng, P-core up to 4.4GHz, E-core up to 3.1GHz, 12MB)",16GB,512 GB SSD M.2 2242 PCIe 4.0x4 NVMe (1 khe trống nâng cấp 1 TB),60 Wh,15.6 inches,Windows 11 Home Single Language,1920 x 1080 pixels (FullHD),"3x USB-A (USB 5Gbps / USB 3.2 Gen 1)
1x USB-C (USB 10Gbps / USB 3.2 Gen 2) với PD 140W và DisplayPort 1.4
1x HDMI 2.1, up to 8K/60Hz
1x Headphone / microphone combo jack (3.5mm)
1x Ethernet (RJ-45)
1x Đầu nối nguồn"
https://cellphones.com.vn/laptop-lenovo-loq-15arp9-83jc007hvn.html,Laptop Lenovo LOQ 15ARP9 83JC007HVN,19.490.000đ,Giảm 17%,Lenovo,NaN,NaN,"Trang bị bộ vi xử lý AMD Ryzen 5 7235HS, hiệu năng mạnh mẽ đáp ứng tốt các nhu cầu sử dụng từ văn phòng đến giải trí.
Ram 12GB cho phép người dùng đa nhiệm mượt mà, trong khi ổ cứng SSD 512GB PCIe cung cấp tốc độ truy xuất nhanh chóng.
Màn hình 15.6 inch Full HD với tần số quét 144Hz mang đến trải nghiệm hiển thị siêu mượt, lý tưởng cho cả công việc và chơi game.
Card đồ họa rời NVIDIA GeForce RTX 3050 6GB hỗ trợ tốt các tác vụ đồ họa và chơi game cấu hình cao.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng","NVIDIA GeForce RTX 3050 6GB GDDR6, Boost Clock 1732MHz, TGP 95W","AMD Ryzen 5 7235HS (4 lõi / 8 luồng, 3.2 / 4.2GHz, 2MB L2 / 8MB L3)",12GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Up to two drives, 2x M.2 SSD, nâng cấp tối đa 1TB)",60Wh,15.6 inches,Windows 11 Home Single Language,1920 x 1080 pixels (FullHD),"3x USB-A (USB 5Gbps / USB 3.2 Gen 1)
1x USB-C (USB 10Gbps / USB 3.2 Gen 2), với Lenovo PD 140W và DisplayPort 1.4
1x HDMI 2.1, up to 8K/60Hz
1x Headphone / microphone combo jack (3.5mm)
1x Ethernet (RJ-45)
1x Đầu nối nguồn"
https://cellphones.com.vn/laptop-acer-gaming-aspire-5-a515-58gm-53pz.html,Laptop Acer Gaming Aspire 5 A515-58GM-53PZ,15.490.000đ,Giảm 24%,Acer,5.0/5,5 đánh giá,"Trang bị bộ xử lý Intel Core i5-13420H cân mọi tác vụ văn phòng, học tập
RAM 16GB DDR4 có thể nâng cấp tối đa lên 32GB, cho bạn thoải mái lướt web mà không lo lag giật
Ổ cứng 512GB rộng rãi, hỗ trợ lưu trữ tài liệu, tải game thoải mái
Card đồ họa RTX 2050 giúp chỉnh sửa ảnh, video hay chơi game với mức cấu hình cao
Màn hình 15.6 inch FHD cho bạn thoải mái làm việc, giải trí với chất lượng ảnh sắc nét, chân thực","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NVIDIA GeForce RTX 2050 4GB GDDR6,"Intel Core i5-13420H (3.40 Ghz, Up to 4.60Ghz, 8 lõi / 12 luồng, 12 MB Intel Smart Cache)",16GB,"512GB PCIe NVMe Gen4 (2 khe, nâng cấp tối đa 2TB SSD)",50Wh Li-ion,15.6 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1 x USB Type-C (USB 3.2 Gen 2, Thunderbolt 4)
2 x USB 3.2 Gen 1
1 x HDMI 2.1 hỗ trợ HDCP
1 x 3.5 mm headphone/speaker jack, tích hợp microphone
1 x Ethernet (RJ-45) 1 x DC-in jack"
https://cellphones.com.vn/laptop-acer-aspire-lite-15-al15-71p-517d.html,Laptop Acer Aspire Lite 15 AL15-71P-517D,14.290.000đ,Giảm 8%,Acer,4.9/5,7 đánh giá,"Laptop có bộ vi xử lý Intel Core i5-12450H, cho hiệu suất làm việc mượt mà.
Trang bị 24GB RAM, cho phép xử lý đa nhiệm một cách hiệu quả.
Với ổ cứng 512GB PCIe, người dùng có không gian lưu trữ rộng rãi và tốc độ truy cập dữ liệu nhanh chóng.
Màn hình 15.6 inch Full HD mang đến hình ảnh sắc nét và màu sắc sống động, lý tưởng cho giải trí và công việc.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i5-12450H (8 lõi / 12 luồng, up to 4.40 GHz, 12 MB)",24GB,512GB PCIe NVMe SSD,58Wh 3-cell Li-ion battery,15.6 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1x USB Type-C
3x USB-A
1x HDMI 1.4 hỗ trợ HDCP
1x giắc cắm tai nghe/loa 3.5 mm, hỗ trợ tai nghe có micrô tích hợp
Thẻ nhớ MicroSD lên đến 512 GB (tương thích SDXC, tương thích exFAT)"
